Digits; Temperature(K); Φ0+ΔΦ; ΔΦ; ΔΦ/(Φ0+ΔΦ)*100% TempConverter(mode=withReferences, A=-338541.2083596479, B=3820.0, C=-0.4, u0=816.197375010689, ε0=1.0, τa=1.0, dPhi=0.0 Φs=-1.836868340061336e-05 Φa=-8.42135104789774e-06 Φw=-8.42135104789774e-06 Φwcalib=-8.42135104789774e-06 τw=1.0)
1004; 454.07; -0.0005547408; 0.0000000000; -0.0000
1005; 454.36; -0.0005576947; 0.0000000000; -0.0000
1006; 454.65; -0.0005606485; 0.0000000000; -0.0000
1007; 454.93; -0.0005636024; 0.0000000000; -0.0000
1008; 455.21; -0.0005665562; 0.0000000000; -0.0000
1009; 455.50; -0.0005695101; 0.0000000000; -0.0000
1010; 455.78; -0.0005724639; 0.0000000000; -0.0000
1011; 456.06; -0.0005754178; 0.0000000000; -0.0000
1012; 456.34; -0.0005783716; 0.0000000000; -0.0000
1013; 456.62; -0.0005813255; 0.0000000000; -0.0000
1014; 456.89; -0.0005842793; 0.0000000000; -0.0000
1015; 457.17; -0.0005872332; 0.0000000000; -0.0000
1016; 457.44; -0.0005901870; 0.0000000000; -0.0000
1017; 457.72; -0.0005931409; 0.0000000000; -0.0000
1018; 457.99; -0.0005960947; 0.0000000000; -0.0000
1019; 458.26; -0.0005990486; 0.0000000000; -0.0000
1020; 458.53; -0.0006020024; 0.0000000000; -0.0000
1021; 458.80; -0.0006049563; 0.0000000000; -0.0000
1022; 459.07; -0.0006079101; 0.0000000000; -0.0000
1023; 459.34; -0.0006108640; 0.0000000000; -0.0000
1024; 459.60; -0.0006138178; 0.0000000000; -0.0000
1025; 459.87; -0.0006167717; 0.0000000000; -0.0000
1026; 460.14; -0.0006197255; 0.0000000000; -0.0000
1027; 460.40; -0.0006226794; 0.0000000000; -0.0000
1028; 460.66; -0.0006256332; 0.0000000000; -0.0000
1029; 460.92; -0.0006285871; 0.0000000000; -0.0000
1030; 461.19; -0.0006315409; 0.0000000000; -0.0000
1031; 461.45; -0.0006344948; 0.0000000000; -0.0000
1032; 461.70; -0.0006374486; 0.0000000000; -0.0000
1033; 461.96; -0.0006404025; 0.0000000000; -0.0000
1034; 462.22; -0.0006433563; 0.0000000000; -0.0000
1035; 462.48; -0.0006463102; 0.0000000000; -0.0000
1036; 462.73; -0.0006492640; 0.0000000000; -0.0000
1037; 462.99; -0.0006522179; 0.0000000000; -0.0000
1038; 463.24; -0.0006551717; 0.0000000000; -0.0000
1039; 463.49; -0.0006581256; 0.0000000000; -0.0000
1040; 463.75; -0.0006610794; 0.0000000000; -0.0000
1041; 464.00; -0.0006640333; 0.0000000000; -0.0000
1042; 464.25; -0.0006669871; 0.0000000000; -0.0000
1043; 464.50; -0.0006699410; 0.0000000000; -0.0000
1044; 464.75; -0.0006728948; 0.0000000000; -0.0000
1045; 464.99; -0.0006758487; 0.0000000000; -0.0000
1046; 465.24; -0.0006788025; 0.0000000000; -0.0000
1047; 465.49; -0.0006817564; 0.0000000000; -0.0000
1048; 465.73; -0.0006847102; 0.0000000000; -0.0000
1049; 465.98; -0.0006876641; 0.0000000000; -0.0000
1050; 466.22; -0.0006906179; 0.0000000000; -0.0000
1051; 466.47; -0.0006935718; 0.0000000000; -0.0000
1052; 466.71; -0.0006965256; 0.0000000000; -0.0000
1053; 466.95; -0.0006994795; 0.0000000000; -0.0000
1054; 467.19; -0.0007024333; 0.0000000000; -0.0000
1055; 467.43; -0.0007053872; 0.0000000000; -0.0000
1056; 467.67; -0.0007083410; 0.0000000000; -0.0000
1057; 467.91; -0.0007112949; 0.0000000000; -0.0000
1058; 468.15; -0.0007142487; 0.0000000000; -0.0000
1059; 468.38; -0.0007172026; 0.0000000000; -0.0000
1060; 468.62; -0.0007201564; 0.0000000000; -0.0000
1061; 468.85; -0.0007231103; 0.0000000000; -0.0000
1062; 469.09; -0.0007260641; 0.0000000000; -0.0000
1063; 469.32; -0.0007290180; 0.0000000000; -0.0000
1064; 469.56; -0.0007319718; 0.0000000000; -0.0000
1065; 469.79; -0.0007349257; 0.0000000000; -0.0000
1066; 470.02; -0.0007378795; 0.0000000000; -0.0000
1067; 470.25; -0.0007408334; 0.0000000000; -0.0000
1068; 470.48; -0.0007437872; 0.0000000000; -0.0000
1069; 470.71; -0.0007467411; 0.0000000000; -0.0000
1070; 470.94; -0.0007496949; 0.0000000000; -0.0000
1071; 471.17; -0.0007526488; 0.0000000000; -0.0000
1072; 471.40; -0.0007556026; 0.0000000000; -0.0000
1073; 471.63; -0.0007585565; 0.0000000000; -0.0000
1074; 471.85; -0.0007615103; 0.0000000000; -0.0000
1075; 472.08; -0.0007644642; 0.0000000000; -0.0000
1076; 472.30; -0.0007674180; 0.0000000000; -0.0000
1077; 472.53; -0.0007703719; 0.0000000000; -0.0000
1078; 472.75; -0.0007733257; 0.0000000000; -0.0000
1079; 472.98; -0.0007762796; 0.0000000000; -0.0000
1080; 473.20; -0.0007792334; 0.0000000000; -0.0000
1081; 473.42; -0.0007821873; 0.0000000000; -0.0000
1082; 473.64; -0.0007851411; 0.0000000000; -0.0000
1083; 473.86; -0.0007880950; 0.0000000000; -0.0000
1084; 474.08; -0.0007910488; 0.0000000000; -0.0000
1085; 474.30; -0.0007940027; 0.0000000000; -0.0000
1086; 474.52; -0.0007969565; 0.0000000000; -0.0000
1087; 474.74; -0.0007999104; 0.0000000000; -0.0000
1088; 474.96; -0.0008028642; 0.0000000000; -0.0000
1089; 475.18; -0.0008058181; 0.0000000000; -0.0000
1090; 475.39; -0.0008087719; 0.0000000000; -0.0000
1091; 475.61; -0.0008117258; 0.0000000000; -0.0000
1092; 475.82; -0.0008146796; 0.0000000000; -0.0000
1093; 476.04; -0.0008176335; 0.0000000000; -0.0000
1094; 476.25; -0.0008205873; 0.0000000000; -0.0000
1095; 476.47; -0.0008235412; 0.0000000000; -0.0000
1096; 476.68; -0.0008264950; 0.0000000000; -0.0000
1097; 476.89; -0.0008294489; 0.0000000000; -0.0000
1098; 477.10; -0.0008324027; 0.0000000000; -0.0000
1099; 477.31; -0.0008353566; 0.0000000000; -0.0000
1100; 477.53; -0.0008383104; 0.0000000000; -0.0000
1101; 477.74; -0.0008412643; 0.0000000000; -0.0000
1102; 477.95; -0.0008442181; 0.0000000000; -0.0000
1103; 478.15; -0.0008471720; 0.0000000000; -0.0000
1104; 478.36; -0.0008501258; 0.0000000000; -0.0000
1105; 478.57; -0.0008530797; 0.0000000000; -0.0000
1106; 478.78; -0.0008560335; 0.0000000000; -0.0000
1107; 478.99; -0.0008589874; 0.0000000000; -0.0000
1108; 479.19; -0.0008619412; 0.0000000000; -0.0000
1109; 479.40; -0.0008648951; 0.0000000000; -0.0000
1110; 479.60; -0.0008678489; 0.0000000000; -0.0000
1111; 479.81; -0.0008708028; 0.0000000000; -0.0000
1112; 480.01; -0.0008737566; 0.0000000000; -0.0000
1113; 480.22; -0.0008767105; 0.0000000000; -0.0000
1114; 480.42; -0.0008796643; 0.0000000000; -0.0000
1115; 480.62; -0.0008826182; 0.0000000000; -0.0000
1116; 480.82; -0.0008855720; 0.0000000000; -0.0000
1117; 481.03; -0.0008885259; 0.0000000000; -0.0000
1118; 481.23; -0.0008914797; 0.0000000000; -0.0000
1119; 481.43; -0.0008944336; 0.0000000000; -0.0000
1120; 481.63; -0.0008973874; 0.0000000000; -0.0000
1121; 481.83; -0.0009003413; 0.0000000000; -0.0000
1122; 482.03; -0.0009032951; 0.0000000000; -0.0000
1123; 482.23; -0.0009062490; 0.0000000000; -0.0000
1124; 482.43; -0.0009092028; 0.0000000000; -0.0000
1125; 482.62; -0.0009121567; 0.0000000000; -0.0000
1126; 482.82; -0.0009151105; 0.0000000000; -0.0000
1127; 483.02; -0.0009180644; 0.0000000000; -0.0000
1128; 483.21; -0.0009210182; 0.0000000000; -0.0000
1129; 483.41; -0.0009239721; 0.0000000000; -0.0000
1130; 483.61; -0.0009269259; 0.0000000000; -0.0000
1131; 483.80; -0.0009298798; 0.0000000000; -0.0000
1132; 484.00; -0.0009328336; 0.0000000000; -0.0000
1133; 484.19; -0.0009357875; 0.0000000000; -0.0000
1134; 484.38; -0.0009387413; 0.0000000000; -0.0000
1135; 484.58; -0.0009416952; 0.0000000000; -0.0000
1136; 484.77; -0.0009446490; 0.0000000000; -0.0000
1137; 484.96; -0.0009476029; 0.0000000000; -0.0000
1138; 485.15; -0.0009505567; 0.0000000000; -0.0000
1139; 485.34; -0.0009535106; 0.0000000000; -0.0000
1140; 485.54; -0.0009564644; 0.0000000000; -0.0000
1141; 485.73; -0.0009594183; 0.0000000000; -0.0000
1142; 485.92; -0.0009623721; 0.0000000000; -0.0000
1143; 486.11; -0.0009653260; 0.0000000000; -0.0000
1144; 486.30; -0.0009682798; 0.0000000000; -0.0000
1145; 486.48; -0.0009712337; 0.0000000000; -0.0000
1146; 486.67; -0.0009741875; 0.0000000000; -0.0000
1147; 486.86; -0.0009771414; 0.0000000000; -0.0000
1148; 487.05; -0.0009800952; 0.0000000000; -0.0000
1149; 487.24; -0.0009830491; 0.0000000000; -0.0000
1150; 487.42; -0.0009860029; 0.0000000000; -0.0000
1151; 487.61; -0.0009889568; 0.0000000000; -0.0000
1152; 487.79; -0.0009919106; 0.0000000000; -0.0000
1153; 487.98; -0.0009948645; 0.0000000000; -0.0000
1154; 488.16; -0.0009978183; 0.0000000000; -0.0000
1155; 488.35; -0.0010007722; 0.0000000000; -0.0000
1156; 488.53; -0.0010037260; 0.0000000000; -0.0000
1157; 488.72; -0.0010066799; 0.0000000000; -0.0000
1158; 488.90; -0.0010096337; 0.0000000000; -0.0000
1159; 489.08; -0.0010125876; 0.0000000000; -0.0000
1160; 489.27; -0.0010155414; 0.0000000000; -0.0000
1161; 489.45; -0.0010184953; 0.0000000000; -0.0000
1162; 489.63; -0.0010214491; 0.0000000000; -0.0000
1163; 489.81; -0.0010244030; 0.0000000000; -0.0000
1164; 489.99; -0.0010273568; 0.0000000000; -0.0000
1165; 490.17; -0.0010303107; 0.0000000000; -0.0000
1166; 490.35; -0.0010332645; 0.0000000000; -0.0000
1167; 490.53; -0.0010362184; 0.0000000000; -0.0000
1168; 490.71; -0.0010391722; 0.0000000000; -0.0000
1169; 490.89; -0.0010421261; 0.0000000000; -0.0000
1170; 491.07; -0.0010450799; 0.0000000000; -0.0000
1171; 491.25; -0.0010480338; 0.0000000000; -0.0000
1172; 491.43; -0.0010509876; 0.0000000000; -0.0000
1173; 491.61; -0.0010539415; 0.0000000000; -0.0000
1174; 491.78; -0.0010568953; 0.0000000000; -0.0000
1175; 491.96; -0.0010598492; 0.0000000000; -0.0000
1176; 492.14; -0.0010628030; 0.0000000000; -0.0000
1177; 492.31; -0.0010657569; 0.0000000000; -0.0000
1178; 492.49; -0.0010687107; 0.0000000000; -0.0000
1179; 492.66; -0.0010716646; 0.0000000000; -0.0000
1180; 492.84; -0.0010746184; 0.0000000000; -0.0000
1181; 493.01; -0.0010775723; 0.0000000000; -0.0000
1182; 493.19; -0.0010805261; 0.0000000000; -0.0000
1183; 493.36; -0.0010834800; 0.0000000000; -0.0000
1184; 493.54; -0.0010864338; 0.0000000000; -0.0000
1185; 493.71; -0.0010893877; 0.0000000000; -0.0000
1186; 493.88; -0.0010923415; 0.0000000000; -0.0000
1187; 494.06; -0.0010952954; 0.0000000000; -0.0000
1188; 494.23; -0.0010982492; 0.0000000000; -0.0000
1189; 494.40; -0.0011012031; 0.0000000000; -0.0000
1190; 494.57; -0.0011041569; 0.0000000000; -0.0000
1191; 494.74; -0.0011071108; 0.0000000000; -0.0000
1192; 494.91; -0.0011100646; 0.0000000000; -0.0000
1193; 495.08; -0.0011130185; 0.0000000000; -0.0000
1194; 495.25; -0.0011159723; 0.0000000000; -0.0000
1195; 495.42; -0.0011189262; 0.0000000000; -0.0000
1196; 495.59; -0.0011218800; 0.0000000000; -0.0000
1197; 495.76; -0.0011248339; 0.0000000000; -0.0000
1198; 495.93; -0.0011277877; 0.0000000000; -0.0000
1199; 496.10; -0.0011307416; 0.0000000000; -0.0000
1200; 496.27; -0.0011336954; 0.0000000000; -0.0000
1201; 496.44; -0.0011366493; 0.0000000000; -0.0000
1202; 496.61; -0.0011396031; 0.0000000000; -0.0000
1203; 496.77; -0.0011425570; 0.0000000000; -0.0000
1204; 496.94; -0.0011455108; 0.0000000000; -0.0000
1205; 497.11; -0.0011484647; 0.0000000000; -0.0000
1206; 497.27; -0.0011514185; 0.0000000000; -0.0000
1207; 497.44; -0.0011543724; 0.0000000000; -0.0000
1208; 497.60; -0.0011573262; 0.0000000000; -0.0000
1209; 497.77; -0.0011602801; 0.0000000000; -0.0000
1210; 497.94; -0.0011632339; 0.0000000000; -0.0000
1211; 498.10; -0.0011661878; 0.0000000000; -0.0000
1212; 498.26; -0.0011691416; 0.0000000000; -0.0000
1213; 498.43; -0.0011720955; 0.0000000000; -0.0000
1214; 498.59; -0.0011750493; 0.0000000000; -0.0000
1215; 498.76; -0.0011780032; 0.0000000000; -0.0000
1216; 498.92; -0.0011809570; 0.0000000000; -0.0000
1217; 499.08; -0.0011839109; 0.0000000000; -0.0000
1218; 499.25; -0.0011868647; 0.0000000000; -0.0000
1219; 499.41; -0.0011898186; 0.0000000000; -0.0000
1220; 499.57; -0.0011927724; 0.0000000000; -0.0000
1221; 499.73; -0.0011957263; 0.0000000000; -0.0000
1222; 499.89; -0.0011986801; 0.0000000000; -0.0000
1223; 500.05; -0.0012016340; 0.0000000000; -0.0000
1224; 500.22; -0.0012045878; 0.0000000000; -0.0000
1225; 500.38; -0.0012075417; 0.0000000000; -0.0000
1226; 500.54; -0.0012104955; 0.0000000000; -0.0000
1227; 500.70; -0.0012134494; 0.0000000000; -0.0000
1228; 500.86; -0.0012164032; 0.0000000000; -0.0000
1229; 501.02; -0.0012193571; 0.0000000000; -0.0000
1230; 501.18; -0.0012223109; 0.0000000000; -0.0000
1231; 501.33; -0.0012252648; 0.0000000000; -0.0000
1232; 501.49; -0.0012282186; 0.0000000000; -0.0000
1233; 501.65; -0.0012311725; 0.0000000000; -0.0000
1234; 501.81; -0.0012341263; 0.0000000000; -0.0000
1235; 501.97; -0.0012370802; 0.0000000000; -0.0000
1236; 502.13; -0.0012400340; 0.0000000000; -0.0000
1237; 502.28; -0.0012429879; 0.0000000000; -0.0000
1238; 502.44; -0.0012459417; 0.0000000000; -0.0000
1239; 502.60; -0.0012488956; 0.0000000000; -0.0000
1240; 502.75; -0.0012518494; 0.0000000000; -0.0000
1241; 502.91; -0.0012548033; 0.0000000000; -0.0000
1242; 503.06; -0.0012577571; 0.0000000000; -0.0000
1243; 503.22; -0.0012607110; 0.0000000000; -0.0000
1244; 503.38; -0.0012636648; 0.0000000000; -0.0000
1245; 503.53; -0.0012666187; 0.0000000000; -0.0000
1246; 503.69; -0.0012695725; 0.0000000000; -0.0000
1247; 503.84; -0.0012725264; 0.0000000000; -0.0000
1248; 503.99; -0.0012754802; 0.0000000000; -0.0000
1249; 504.15; -0.0012784341; 0.0000000000; -0.0000
1250; 504.30; -0.0012813880; 0.0000000000; -0.0000
1251; 504.46; -0.0012843418; 0.0000000000; -0.0000
1252; 504.61; -0.0012872957; 0.0000000000; -0.0000
1253; 504.76; -0.0012902495; 0.0000000000; -0.0000
1254; 504.92; -0.0012932034; 0.0000000000; -0.0000
1255; 505.07; -0.0012961572; 0.0000000000; -0.0000
1256; 505.22; -0.0012991111; 0.0000000000; -0.0000
1257; 505.37; -0.0013020649; 0.0000000000; -0.0000
1258; 505.52; -0.0013050188; 0.0000000000; -0.0000
1259; 505.68; -0.0013079726; 0.0000000000; -0.0000
1260; 505.83; -0.0013109265; 0.0000000000; -0.0000
1261; 505.98; -0.0013138803; 0.0000000000; -0.0000
1262; 506.13; -0.0013168342; 0.0000000000; -0.0000
1263; 506.28; -0.0013197880; 0.0000000000; -0.0000
1264; 506.43; -0.0013227419; 0.0000000000; -0.0000
1265; 506.58; -0.0013256957; 0.0000000000; -0.0000
1266; 506.73; -0.0013286496; 0.0000000000; -0.0000
1267; 506.88; -0.0013316034; 0.0000000000; -0.0000
1268; 507.03; -0.0013345573; 0.0000000000; -0.0000
1269; 507.18; -0.0013375111; 0.0000000000; -0.0000
1270; 507.33; -0.0013404650; 0.0000000000; -0.0000
1271; 507.47; -0.0013434188; 0.0000000000; -0.0000
1272; 507.62; -0.0013463727; 0.0000000000; -0.0000
1273; 507.77; -0.0013493265; 0.0000000000; -0.0000
1274; 507.92; -0.0013522804; 0.0000000000; -0.0000
1275; 508.07; -0.0013552342; 0.0000000000; -0.0000
1276; 508.21; -0.0013581881; 0.0000000000; -0.0000
1277; 508.36; -0.0013611419; 0.0000000000; -0.0000
1278; 508.51; -0.0013640958; 0.0000000000; -0.0000
1279; 508.65; -0.0013670496; 0.0000000000; -0.0000
1280; 508.80; -0.0013700035; 0.0000000000; -0.0000
1281; 508.95; -0.0013729573; 0.0000000000; -0.0000
1282; 509.09; -0.0013759112; 0.0000000000; -0.0000
1283; 509.24; -0.0013788650; 0.0000000000; -0.0000
1284; 509.38; -0.0013818189; 0.0000000000; -0.0000
1285; 509.53; -0.0013847727; 0.0000000000; -0.0000
1286; 509.67; -0.0013877266; 0.0000000000; -0.0000
1287; 509.82; -0.0013906804; 0.0000000000; -0.0000
1288; 509.96; -0.0013936343; 0.0000000000; -0.0000
1289; 510.11; -0.0013965881; 0.0000000000; -0.0000
1290; 510.25; -0.0013995420; 0.0000000000; -0.0000
1291; 510.40; -0.0014024958; 0.0000000000; -0.0000
1292; 510.54; -0.0014054497; 0.0000000000; -0.0000
1293; 510.68; -0.0014084035; 0.0000000000; -0.0000
1294; 510.83; -0.0014113574; 0.0000000000; -0.0000
1295; 510.97; -0.0014143112; 0.0000000000; -0.0000
1296; 511.11; -0.0014172651; 0.0000000000; -0.0000
1297; 511.25; -0.0014202189; 0.0000000000; -0.0000
1298; 511.40; -0.0014231728; 0.0000000000; -0.0000
1299; 511.54; -0.0014261266; 0.0000000000; -0.0000
1300; 511.68; -0.0014290805; 0.0000000000; -0.0000
1301; 511.82; -0.0014320343; 0.0000000000; -0.0000
1302; 511.96; -0.0014349882; 0.0000000000; -0.0000
1303; 512.11; -0.0014379420; 0.0000000000; -0.0000
1304; 512.25; -0.0014408959; 0.0000000000; -0.0000
1305; 512.39; -0.0014438497; 0.0000000000; -0.0000
1306; 512.53; -0.0014468036; 0.0000000000; -0.0000
1307; 512.67; -0.0014497574; 0.0000000000; -0.0000
1308; 512.81; -0.0014527113; 0.0000000000; -0.0000
1309; 512.95; -0.0014556651; 0.0000000000; -0.0000
1310; 513.09; -0.0014586190; 0.0000000000; -0.0000
1311; 513.23; -0.0014615728; 0.0000000000; -0.0000
1312; 513.37; -0.0014645267; 0.0000000000; -0.0000
1313; 513.51; -0.0014674805; 0.0000000000; -0.0000
1314; 513.65; -0.0014704344; 0.0000000000; -0.0000
1315; 513.79; -0.0014733882; 0.0000000000; -0.0000
1316; 513.92; -0.0014763421; 0.0000000000; -0.0000
1317; 514.06; -0.0014792959; 0.0000000000; -0.0000
1318; 514.20; -0.0014822498; 0.0000000000; -0.0000
1319; 514.34; -0.0014852036; 0.0000000000; -0.0000
1320; 514.48; -0.0014881575; 0.0000000000; -0.0000
1321; 514.61; -0.0014911113; 0.0000000000; -0.0000
1322; 514.75; -0.0014940652; 0.0000000000; -0.0000
1323; 514.89; -0.0014970190; 0.0000000000; -0.0000
1324; 515.03; -0.0014999729; 0.0000000000; -0.0000
1325; 515.16; -0.0015029267; 0.0000000000; -0.0000
1326; 515.30; -0.0015058806; 0.0000000000; -0.0000
1327; 515.44; -0.0015088344; 0.0000000000; -0.0000
1328; 515.57; -0.0015117883; 0.0000000000; -0.0000
1329; 515.71; -0.0015147421; 0.0000000000; -0.0000
1330; 515.84; -0.0015176960; 0.0000000000; -0.0000
1331; 515.98; -0.0015206498; 0.0000000000; -0.0000
1332; 516.12; -0.0015236037; 0.0000000000; -0.0000
1333; 516.25; -0.0015265575; 0.0000000000; -0.0000
1334; 516.39; -0.0015295114; 0.0000000000; -0.0000
1335; 516.52; -0.0015324652; 0.0000000000; -0.0000
1336; 516.66; -0.0015354191; 0.0000000000; -0.0000
1337; 516.79; -0.0015383729; 0.0000000000; -0.0000
1338; 516.92; -0.0015413268; 0.0000000000; -0.0000
1339; 517.06; -0.0015442806; 0.0000000000; -0.0000
1340; 517.19; -0.0015472345; 0.0000000000; -0.0000
1341; 517.33; -0.0015501883; 0.0000000000; -0.0000
1342; 517.46; -0.0015531422; 0.0000000000; -0.0000
1343; 517.59; -0.0015560960; 0.0000000000; -0.0000
1344; 517.73; -0.0015590499; 0.0000000000; -0.0000
1345; 517.86; -0.0015620037; 0.0000000000; -0.0000
1346; 517.99; -0.0015649576; 0.0000000000; -0.0000
1347; 518.13; -0.0015679114; 0.0000000000; -0.0000
1348; 518.26; -0.0015708653; 0.0000000000; -0.0000
1349; 518.39; -0.0015738191; 0.0000000000; -0.0000
1350; 518.52; -0.0015767730; 0.0000000000; -0.0000
1351; 518.65; -0.0015797268; 0.0000000000; -0.0000
1352; 518.79; -0.0015826807; 0.0000000000; -0.0000
1353; 518.92; -0.0015856345; 0.0000000000; -0.0000
1354; 519.05; -0.0015885884; 0.0000000000; -0.0000
1355; 519.18; -0.0015915422; 0.0000000000; -0.0000
1356; 519.31; -0.0015944961; 0.0000000000; -0.0000
1357; 519.44; -0.0015974499; 0.0000000000; -0.0000
1358; 519.57; -0.0016004038; 0.0000000000; -0.0000
1359; 519.70; -0.0016033576; 0.0000000000; -0.0000
1360; 519.83; -0.0016063115; 0.0000000000; -0.0000
1361; 519.96; -0.0016092653; 0.0000000000; -0.0000
1362; 520.09; -0.0016122192; 0.0000000000; -0.0000
1363; 520.22; -0.0016151730; 0.0000000000; -0.0000
1364; 520.35; -0.0016181269; 0.0000000000; -0.0000
1365; 520.48; -0.0016210807; 0.0000000000; -0.0000
1366; 520.61; -0.0016240346; 0.0000000000; -0.0000
1367; 520.74; -0.0016269884; 0.0000000000; -0.0000
1368; 520.87; -0.0016299423; 0.0000000000; -0.0000
1369; 521.00; -0.0016328961; 0.0000000000; -0.0000
1370; 521.13; -0.0016358500; 0.0000000000; -0.0000
1371; 521.26; -0.0016388038; 0.0000000000; -0.0000
1372; 521.39; -0.0016417577; 0.0000000000; -0.0000
1373; 521.51; -0.0016447115; 0.0000000000; -0.0000
1374; 521.64; -0.0016476654; 0.0000000000; -0.0000
1375; 521.77; -0.0016506192; 0.0000000000; -0.0000
1376; 521.90; -0.0016535731; 0.0000000000; -0.0000
1377; 522.02; -0.0016565269; 0.0000000000; -0.0000
1378; 522.15; -0.0016594808; 0.0000000000; -0.0000
1379; 522.28; -0.0016624346; 0.0000000000; -0.0000
1380; 522.41; -0.0016653885; 0.0000000000; -0.0000
1381; 522.53; -0.0016683423; 0.0000000000; -0.0000
1382; 522.66; -0.0016712962; 0.0000000000; -0.0000
1383; 522.79; -0.0016742500; 0.0000000000; -0.0000
1384; 522.91; -0.0016772039; 0.0000000000; -0.0000
1385; 523.04; -0.0016801577; 0.0000000000; -0.0000
1386; 523.16; -0.0016831116; 0.0000000000; -0.0000
1387; 523.29; -0.0016860654; 0.0000000000; -0.0000
1388; 523.42; -0.0016890193; 0.0000000000; -0.0000
1389; 523.54; -0.0016919731; 0.0000000000; -0.0000
1390; 523.67; -0.0016949270; 0.0000000000; -0.0000
1391; 523.79; -0.0016978808; 0.0000000000; -0.0000
1392; 523.92; -0.0017008347; 0.0000000000; -0.0000
1393; 524.04; -0.0017037885; 0.0000000000; -0.0000
1394; 524.17; -0.0017067424; 0.0000000000; -0.0000
1395; 524.29; -0.0017096962; 0.0000000000; -0.0000
1396; 524.42; -0.0017126501; 0.0000000000; -0.0000
1397; 524.54; -0.0017156039; 0.0000000000; -0.0000
1398; 524.66; -0.0017185578; 0.0000000000; -0.0000
1399; 524.79; -0.0017215116; 0.0000000000; -0.0000
1400; 524.91; -0.0017244655; 0.0000000000; -0.0000
1401; 525.04; -0.0017274193; 0.0000000000; -0.0000
1402; 525.16; -0.0017303732; 0.0000000000; -0.0000
1403; 525.28; -0.0017333270; 0.0000000000; -0.0000
1404; 525.41; -0.0017362809; 0.0000000000; -0.0000
1405; 525.53; -0.0017392347; 0.0000000000; -0.0000
1406; 525.65; -0.0017421886; 0.0000000000; -0.0000
1407; 525.78; -0.0017451424; 0.0000000000; -0.0000
1408; 525.90; -0.0017480963; 0.0000000000; -0.0000
1409; 526.02; -0.0017510501; 0.0000000000; -0.0000
1410; 526.14; -0.0017540040; 0.0000000000; -0.0000
1411; 526.26; -0.0017569578; 0.0000000000; -0.0000
1412; 526.39; -0.0017599117; 0.0000000000; -0.0000
1413; 526.51; -0.0017628655; 0.0000000000; -0.0000
1414; 526.63; -0.0017658194; 0.0000000000; -0.0000
1415; 526.75; -0.0017687732; 0.0000000000; -0.0000
1416; 526.87; -0.0017717271; 0.0000000000; -0.0000
1417; 526.99; -0.0017746809; 0.0000000000; -0.0000
1418; 527.12; -0.0017776348; 0.0000000000; -0.0000
1419; 527.24; -0.0017805886; 0.0000000000; -0.0000
1420; 527.36; -0.0017835425; 0.0000000000; -0.0000
1421; 527.48; -0.0017864963; 0.0000000000; -0.0000
1422; 527.60; -0.0017894502; 0.0000000000; -0.0000
1423; 527.72; -0.0017924040; 0.0000000000; -0.0000
1424; 527.84; -0.0017953579; 0.0000000000; -0.0000
1425; 527.96; -0.0017983117; 0.0000000000; -0.0000
1426; 528.08; -0.0018012656; 0.0000000000; -0.0000
1427; 528.20; -0.0018042194; 0.0000000000; -0.0000
1428; 528.32; -0.0018071733; 0.0000000000; -0.0000
1429; 528.44; -0.0018101271; 0.0000000000; -0.0000
1430; 528.56; -0.0018130810; 0.0000000000; -0.0000
1431; 528.68; -0.0018160348; 0.0000000000; -0.0000
1432; 528.80; -0.0018189887; 0.0000000000; -0.0000
1433; 528.92; -0.0018219425; 0.0000000000; -0.0000
1434; 529.03; -0.0018248964; 0.0000000000; -0.0000
1435; 529.15; -0.0018278502; 0.0000000000; -0.0000
1436; 529.27; -0.0018308041; 0.0000000000; -0.0000
1437; 529.39; -0.0018337579; 0.0000000000; -0.0000
1438; 529.51; -0.0018367118; 0.0000000000; -0.0000
1439; 529.63; -0.0018396656; 0.0000000000; -0.0000
1440; 529.75; -0.0018426195; 0.0000000000; -0.0000
1441; 529.86; -0.0018455733; 0.0000000000; -0.0000
1442; 529.98; -0.0018485272; 0.0000000000; -0.0000
1443; 530.10; -0.0018514810; 0.0000000000; -0.0000
1444; 530.22; -0.0018544349; 0.0000000000; -0.0000
1445; 530.33; -0.0018573887; 0.0000000000; -0.0000
1446; 530.45; -0.0018603426; 0.0000000000; -0.0000
1447; 530.57; -0.0018632964; 0.0000000000; -0.0000
1448; 530.68; -0.0018662503; 0.0000000000; -0.0000
1449; 530.80; -0.0018692041; 0.0000000000; -0.0000
1450; 530.92; -0.0018721580; 0.0000000000; -0.0000
1451; 531.03; -0.0018751118; 0.0000000000; -0.0000
1452; 531.15; -0.0018780657; 0.0000000000; -0.0000
1453; 531.27; -0.0018810195; 0.0000000000; -0.0000
1454; 531.38; -0.0018839734; 0.0000000000; -0.0000
1455; 531.50; -0.0018869272; 0.0000000000; -0.0000
1456; 531.62; -0.0018898811; 0.0000000000; -0.0000
1457; 531.73; -0.0018928349; 0.0000000000; -0.0000
1458; 531.85; -0.0018957888; 0.0000000000; -0.0000
1459; 531.96; -0.0018987426; 0.0000000000; -0.0000
1460; 532.08; -0.0019016965; 0.0000000000; -0.0000
1461; 532.19; -0.0019046503; 0.0000000000; -0.0000
1462; 532.31; -0.0019076042; 0.0000000000; -0.0000
